"ref_value","X_worker_id","author_type"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",42033178,"organisation"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",40949381,"organisation"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",25759580,"dn"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",41047954,"organisation"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",35783314,"organisation"
"https://nfdc.faa.gov/nfdcApps/services/airportLookup/airportDisplay.jsp?airportId=0E8",31650069,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",32417589,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",37444582,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",42629269,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",42540709,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",19543823,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",22204662,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",29545498,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",19814613,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",41437076,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",34351472,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",35607359,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",38524584,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",38194580,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",31598591,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",40338958,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",42745470,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",29006697,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",39204918,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",34360123,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",39098712,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",42299133,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",41510361,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",41125510,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",35033419,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",42241450,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",36257971,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",33675511,"organisation"
"https://www.aada.edu/alumni/notable-alumni#decade:all/orderby:all/display:panel/perpage:All",41461381,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",36374994,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",37190188,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",36624581,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",37444582,"individual"
"https://ratings.fide.com/id.phtml?event=1000268",38514103,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",40842537,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",26500151,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",40861787,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",20764083,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",33868190,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",39114609,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",32833920,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",32049067,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",28012625,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",40756808,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",38003391,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",41856474,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",30128662,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",29006697,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",38273134,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",39759039,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",39508439,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",37930752,"nw"
"https://ratings.fide.com/id.phtml?event=1000268",31171383,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",17902789,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",38841623,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",28759576,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",6680559,"organisation"
"https://ratings.fide.com/id.phtml?event=1000268",40998466,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",39113312,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40637418,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",42160208,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",33030870,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",42540709,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40652679,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",37589406,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",34856865,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",12999735,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",38700241,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",20785571,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",41437076,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",36804219,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40722460,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",33950445,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40877846,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",33675441,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",39740707,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",19045009,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40457860,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",38713068,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",28767790,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",37870515,"collective"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",25759580,"dn"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",37842840,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",35071284,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",36268643,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",42405769,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",40596335,"organisation"
"http://www.transsiberianexpress.net/trans-mongolian-express.html",39845813,"organisation"
"http://www.ted.com/speakers/2709",39413146,"organisation"
"http://www.ted.com/speakers/2709",29341178,"organisation"
"http://www.ted.com/speakers/2709",41399716,"organisation"
"http://www.ted.com/speakers/2709",37190188,"organisation"
"http://www.ted.com/speakers/2709",36624581,"organisation"
"http://www.ted.com/speakers/2709",31933957,"individual"
"http://www.ted.com/speakers/2709",40957436,"organisation"
"http://www.ted.com/speakers/2709",26500151,"organisation"
"http://www.ted.com/speakers/2709",40652679,"individual"
"http://www.ted.com/speakers/2709",36603824,"individual"
"http://www.ted.com/speakers/2709",40861787,"organisation"
"http://www.ted.com/speakers/2709",22204662,"organisation"
"http://www.ted.com/speakers/2709",38405796,"organisation"
"http://www.ted.com/speakers/2709",38922919,"organisation"
"http://www.ted.com/speakers/2709",40582709,"organisation"
"http://www.ted.com/speakers/2709",41166195,"organisation"
"http://www.ted.com/speakers/2709",42017824,"organisation"
"http://www.ted.com/speakers/2709",39792203,"individual"
"http://www.ted.com/speakers/2709",38273134,"organisation"
"http://www.ted.com/speakers/2709",32708888,"organisation"
"http://www.ted.com/speakers/2709",42299133,"organisation"
"http://www.ted.com/speakers/2709",33110531,"organisation"
"http://www.ted.com/speakers/2709",32073845,"organisation"
"http://www.ted.com/speakers/2709",34151918,"organisation"
"http://www.ted.com/speakers/2709",41189648,"organisation"
"http://www.ted.com/speakers/2709",39294026,"organisation"
"http://www.ted.com/speakers/2709",38588940,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",32417589,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",33263403,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",40914155,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",37190188,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",38514103,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",31839043,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",42404850,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",40389517,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",19543823,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",39757852,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",22204662,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",41142695,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",32173405,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",11003055,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",35169212,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",19814613,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",34351472,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",36804219,"individual"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",41223918,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",40756808,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",38003391,"individual"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",42017824,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",33950445,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",34056932,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",33675441,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",40705881,"individual"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",38273134,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",40953763,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",30610730,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",39977440,"individual"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",38713068,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",29723589,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",32641084,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",26854674,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",36606873,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",31871152,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",28759576,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",35941984,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",42405769,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",35371189,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",42274879,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",35783314,"organisation"
"http://www.ted.com/talks/vusi_mahlasela_sings_thula_mama.html",32963386,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",33263403,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41040634,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",25411600,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",42160208,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41399716,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40031413,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",37637336,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",33030870,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41569922,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41983503,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",26500151,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",42084122,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40263699,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",20764083,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",20814552,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",35633674,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",42218140,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40756808,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41433005,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",30487713,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40877846,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",38170070,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40705881,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",32568930,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",34779866,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",39116185,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",39083884,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",41675483,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",42310033,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",39943060,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",32073845,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",6352345,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",18277968,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40498458,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",26854674,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",39294026,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",35071284,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",38794098,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",35371189,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",35473106,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",40998466,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",37163580,"organisation"
"http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html",32096133,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",39965755,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",38687371,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",36374994,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",33163510,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",39632557,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",41569922,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",39920459,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",36603824,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",32833920,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",20785571,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",40839765,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",35607359,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",41856474,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",30128662,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",40877846,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",38194580,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",31598591,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",34056932,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",25879918,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",39977440,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",39740707,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",21406883,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",42226985,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",17902789,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",35033419,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",35941984,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",38794098,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",32096133,"organisation"
"http://americanart.si.edu/collections/search/artwork/?id=27676",35228162,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",38827747,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",29341178,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",6572540,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",26079868,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",36374994,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",29661345,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",38012668,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40844959,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",19543823,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40263699,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",42354707,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",11376021,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",20764083,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",39114609,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40582709,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",32049067,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",31840799,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",34351472,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",39397009,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40756808,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",42017824,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",33950445,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",35537815,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",32568930,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",39977440,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40984085,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",32708888,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",42033178,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",36675302,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",42355563,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",40055459,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",31651896,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",37842840,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",32469597,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",35154350,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",42405769,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",41249769,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",38444257,"organisation"
"http://www.cdc.gov/niosh/npg/npgd0022.html",11521789,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",37454844,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",23228736,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",25411600,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",39632557,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",38012668,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",40893415,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",36603824,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",39757852,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",41142695,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",34856865,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",42414846,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",40582709,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",32692232,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",29006697,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",37504945,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",35792870,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",39943060,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",37930752,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",37660122,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",6337184,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",31871152,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",25828808,"organisation"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",33401262,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",41630623,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",32096133,"collective"
"http://www.imdb.com/title/tt0040763/releaseinfo?ref_=tt_ov_inf",38477855,"collective"
"https://ratings.fide.com/id.phtml?event=600121",36019136,"nw"
"https://ratings.fide.com/id.phtml?event=600121",40714779,"nw"
"https://ratings.fide.com/id.phtml?event=600121",42436409,"nw"
"https://ratings.fide.com/id.phtml?event=600121",40031413,"nw"
"https://ratings.fide.com/id.phtml?event=600121",38514103,"nw"
"https://ratings.fide.com/id.phtml?event=600121",41569922,"nw"
"https://ratings.fide.com/id.phtml?event=600121",11746564,"nw"
"https://ratings.fide.com/id.phtml?event=600121",26500151,"nw"
"https://ratings.fide.com/id.phtml?event=600121",42708352,"nw"
"https://ratings.fide.com/id.phtml?event=600121",40861787,"nw"
"https://ratings.fide.com/id.phtml?event=600121",33868190,"nw"
"https://ratings.fide.com/id.phtml?event=600121",37559906,"nw"
"https://ratings.fide.com/id.phtml?event=600121",42745470,"nw"
"https://ratings.fide.com/id.phtml?event=600121",32568930,"nw"
"https://ratings.fide.com/id.phtml?event=600121",34304768,"nw"
"https://ratings.fide.com/id.phtml?event=600121",42134452,"nw"
"https://ratings.fide.com/id.phtml?event=600121",35156530,"nw"
"https://ratings.fide.com/id.phtml?event=600121",41406112,"nw"
"https://ratings.fide.com/id.phtml?event=600121",40984085,"nw"
"https://ratings.fide.com/id.phtml?event=600121",38436821,"nw"
"https://ratings.fide.com/id.phtml?event=600121",32641084,"nw"
"https://ratings.fide.com/id.phtml?event=600121",39294026,"nw"
"https://ratings.fide.com/id.phtml?event=600121",35941984,"nw"
"https://ratings.fide.com/id.phtml?event=600121",38794098,"nw"
"https://ratings.fide.com/id.phtml?event=600121",40883816,"nw"
"https://ratings.fide.com/id.phtml?event=600121",37799090,"nw"
"https://ratings.fide.com/id.phtml?event=600121",36433360,"nw"
"https://ratings.fide.com/id.phtml?event=600121",41630623,"nw"
"https://ratings.fide.com/id.phtml?event=600121",41249769,"nw"
"https://ratings.fide.com/id.phtml?event=600121",38477855,"nw"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",39965755,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",40914155,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",40637418,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",23197558,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",39419117,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",40842537,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",41983503,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",42421443,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",33868190,"organisation"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",32173405,"individual"
"http://www.imaginenews.com/Archive/2003/NOV_2003/01_FEATURES/16_WOMEN.html",35169212,"individual"
